date,date_id,wind,desc,temp,baro,hum
"Wednesday, August 25, 2021, 6:00 pm — 12:00 am",1629914400000.0,9.943,Passing clouds.,66.2,30.21,70
"Thursday, August 26, 2021, 12:00 am — 6:00 am",1629936000000.0,8.7,Overcast.,62.6,30.17,79
"Thursday, August 26, 2021, 6:00 am — 12:00 pm",1629957600000.0,12.428,Partly sunny.,62.6,30.17,70
"Thursday, August 26, 2021, 12:00 pm — 6:00 pm",1629979200000.0,12.428,Partly sunny.,64.4,30.17,58
"Thursday, August 26, 2021, 6:00 pm — 12:00 am",1630000800000.0,9.943,Partly sunny.,64.4,30.17,60
"Friday, August 27, 2021, 12:00 am — 6:00 am",1630022400000.0,7.457,Passing clouds.,59.0,30.19,79
"Friday, August 27, 2021, 6:00 am — 12:00 pm",1630044000000.0,9.943,Scattered clouds.,64.4,30.21,74
"Friday, August 27, 2021, 12:00 pm — 6:00 pm",1630065600000.0,11.185,Partly sunny.,66.2,30.21,58
"Friday, August 27, 2021, 6:00 pm — 12:00 am",1630087200000.0,6.836,Clear.,62.6,30.24,72
"Saturday, August 28, 2021, 12:00 am — 6:00 am",1630108800000.0,6.214,Low clouds.,55.4,30.27,91
"Saturday, August 28, 2021, 6:00 am — 12:00 pm",1630130400000.0,10.564,Partly sunny.,66.2,30.3,80
"Saturday, August 28, 2021, 12:00 pm — 6:00 pm",1630152000000.0,12.428,Partly sunny.,68.0,30.28,61
"Saturday, August 28, 2021, 6:00 pm — 12:00 am",1630173600000.0,6.214,Cool.,66.2,30.29,72
"Sunday, August 29, 2021, 12:00 am — 6:00 am",1630195200000.0,1.864,Passing clouds.,51.8,30.29,92
"Sunday, August 29, 2021, 6:00 am — 12:00 pm",1630216800000.0,4.971,Partly sunny.,64.4,30.27,80
"Sunday, August 29, 2021, 12:00 pm — 6:00 pm",1630238400000.0,11.185,Partly sunny.,64.4,30.26,59
"Sunday, August 29, 2021, 6:00 pm — 12:00 am",1630260000000.0,11.185,Partly sunny.,64.4,30.26,65
"Monday, August 30, 2021, 12:00 am — 6:00 am",1630281600000.0,9.943,Overcast.,59.0,30.27,82
"Monday, August 30, 2021, 6:00 am — 12:00 pm",1630303200000.0,12.428,More clouds than sun.,60.8,30.29,82
"Monday, August 30, 2021, 12:00 pm — 6:00 pm",1630324800000.0,11.185,More clouds than sun.,62.6,30.3,77
"Monday, August 30, 2021, 6:00 pm — 12:00 am",1630346400000.0,9.943,Overcast.,62.6,30.32,70
"Tuesday, August 31, 2021, 12:00 am — 6:00 am",1630368000000.0,9.321,Passing clouds.,57.2,30.35,86
"Tuesday, August 31, 2021, 6:00 am — 12:00 pm",1630389600000.0,10.564,More clouds than sun.,60.8,30.39,84
"Tuesday, August 31, 2021, 12:00 pm — 6:00 pm",1630411200000.0,11.807,Partly sunny.,66.2,30.41,68
"Tuesday, August 31, 2021, 6:00 pm — 12:00 am",1630432800000.0,10.564,Overcast.,62.6,30.43,76
"Wednesday, September 1, 2021, 12:00 am — 6:00 am",1630454400000.0,7.457,Overcast.,59.0,30.45,82
"Wednesday, September 1, 2021, 6:00 am — 12:00 pm",1630476000000.0,10.564,Broken clouds.,62.6,30.45,77
"Wednesday, September 1, 2021, 12:00 pm — 6:00 pm",1630497600000.0,11.185,More clouds than sun.,64.4,30.43,68
"Wednesday, September 1, 2021, 6:00 pm — 12:00 am",1630519200000.0,12.428,Overcast.,64.4,30.41,72
"Thursday, September 2, 2021, 12:00 am — 6:00 am",1630540800000.0,8.7,Overcast.,59.0,30.39,80
"Thursday, September 2, 2021, 6:00 am — 12:00 pm",1630562400000.0,11.807,Partly sunny.,64.4,30.38,77
"Thursday, September 2, 2021, 12:00 pm — 6:00 pm",1630584000000.0,14.914,Scattered clouds.,68.0,30.32,59
"Thursday, September 2, 2021, 6:00 pm — 12:00 am",1630605600000.0,10.564,Passing clouds.,66.2,30.27,65
"Friday, September 3, 2021, 12:00 am — 6:00 am",1630627200000.0,6.836,Passing clouds.,60.8,30.22,79
"Friday, September 3, 2021, 6:00 am — 12:00 pm",1630648800000.0,8.7,Partly sunny.,66.2,30.18,72
"Friday, September 3, 2021, 12:00 pm — 6:00 pm",1630670400000.0,8.078,Broken clouds.,69.8,30.13,62
"Friday, September 3, 2021, 6:00 pm — 12:00 am",1630692000000.0,8.7,Passing clouds.,69.8,30.11,74
"Saturday, September 4, 2021, 12:00 am — 6:00 am",1630713600000.0,7.457,Passing clouds.,59.0,30.09,80
"Saturday, September 4, 2021, 6:00 am — 12:00 pm",1630735200000.0,9.321,Broken clouds.,66.2,30.09,78
"Saturday, September 4, 2021, 12:00 pm — 6:00 pm",1630756800000.0,9.943,Partly sunny.,66.2,30.07,75
"Saturday, September 4, 2021, 6:00 pm — 12:00 am",1630778400000.0,8.7,Clear.,66.2,30.08,76
"Sunday, September 5, 2021, 12:00 am — 6:00 am",1630800000000.0,4.35,Passing clouds.,57.2,30.09,91
"Sunday, September 5, 2021, 6:00 am — 12:00 pm",1630821600000.0,4.971,Partly sunny.,71.6,30.13,86
"Sunday, September 5, 2021, 12:00 pm — 6:00 pm",1630843200000.0,5.593,Passing clouds.,78.8,30.12,56
"Sunday, September 5, 2021, 6:00 pm — 12:00 am",1630864800000.0,6.214,Clear.,77.0,30.16,68
"Monday, September 6, 2021, 12:00 am — 6:00 am",1630886400000.0,1.864,Fog.,60.8,30.19,92
"Monday, September 6, 2021, 6:00 am — 12:00 pm",1630908000000.0,1.864,Partly sunny.,75.2,30.22,80
"Monday, September 6, 2021, 12:00 pm — 6:00 pm",1630929600000.0,3.107,Sunny.,82.4,30.2,48
"Monday, September 6, 2021, 6:00 pm — 12:00 am",1630951200000.0,1.243,Clear.,80.6,30.2,67
"Tuesday, September 7, 2021, 12:00 am — 6:00 am",1630972800000.0,1.243,Fog.,60.8,30.19,94
"Tuesday, September 7, 2021, 6:00 am — 12:00 pm",1630994400000.0,3.107,Sunny.,82.4,30.18,73
"Tuesday, September 7, 2021, 12:00 pm — 6:00 pm",1631016000000.0,9.321,Sunny.,86.0,30.11,41
"Tuesday, September 7, 2021, 6:00 pm — 12:00 am",1631037600000.0,8.7,Clear.,82.4,30.07,47
"Wednesday, September 8, 2021, 12:00 am — 6:00 am",1631059200000.0,4.971,Haze.,64.4,30.01,81
"Wednesday, September 8, 2021, 6:00 am — 12:00 pm",1631080800000.0,9.321,Haze.,82.4,29.94,65
"Wednesday, September 8, 2021, 12:00 pm — 6:00 pm",1631102400000.0,12.428,Sunny.,86.0,29.84,36
"Wednesday, September 8, 2021, 6:00 pm — 12:00 am",1631124000000.0,5.593,Sunny.,78.8,29.8,67
"Thursday, September 9, 2021, 12:00 am — 6:00 am",1631145600000.0,3.728,Fog.,64.4,29.78,95
"Thursday, September 9, 2021, 6:00 am — 12:00 pm",1631167200000.0,5.593,Low clouds.,68.0,29.78,89
"Thursday, September 9, 2021, 12:00 pm — 6:00 pm",1631188800000.0,10.564,Broken clouds.,71.6,29.75,79
"Thursday, September 9, 2021, 6:00 pm — 12:00 am",1631210400000.0,8.7,Passing clouds.,68.0,29.76,80
"Friday, September 10, 2021, 12:00 am — 6:00 am",1631232000000.0,4.971,Passing clouds.,62.6,29.79,92
"Friday, September 10, 2021, 6:00 am — 12:00 pm",1631253600000.0,6.836,Partly sunny.,66.2,29.81,90
"Friday, September 10, 2021, 12:00 pm — 6:00 pm",1631275200000.0,9.943,Partly sunny.,71.6,29.84,78
"Friday, September 10, 2021, 6:00 pm — 12:00 am",1631296800000.0,8.078,Partly sunny.,66.2,29.9,89
"Saturday, September 11, 2021, 12:00 am — 6:00 am",1631318400000.0,6.836,Partly cloudy.,64.4,29.95,89
"Saturday, September 11, 2021, 6:00 am — 12:00 pm",1631340000000.0,9.321,Partly sunny.,69.8,30.01,82
"Saturday, September 11, 2021, 12:00 pm — 6:00 pm",1631361600000.0,11.185,Partly sunny.,73.4,30.01,55
"Saturday, September 11, 2021, 6:00 pm — 12:00 am",1631383200000.0,8.078,Clear.,68.0,30.04,66
"Sunday, September 12, 2021, 12:00 am — 6:00 am",1631404800000.0,3.728,Passing clouds.,55.4,30.07,89
"Sunday, September 12, 2021, 6:00 am — 12:00 pm",1631426400000.0,2.486,Partly sunny.,68.0,30.09,80
"Sunday, September 12, 2021, 12:00 pm — 6:00 pm",1631448000000.0,5.593,Partly sunny.,69.8,30.08,57
"Sunday, September 12, 2021, 6:00 pm — 12:00 am",1631469600000.0,5.593,Clear.,68.0,30.08,69
"Monday, September 13, 2021, 12:00 am — 6:00 am",1631491200000.0,7.457,Partly cloudy.,60.8,30.08,86
"Monday, September 13, 2021, 6:00 am — 12:00 pm",1631512800000.0,8.078,Broken clouds.,66.2,30.08,80
"Monday, September 13, 2021, 12:00 pm — 6:00 pm",1631534400000.0,12.428,Partly sunny.,69.8,30.03,54
"Monday, September 13, 2021, 6:00 pm — 12:00 am",1631556000000.0,9.321,Passing clouds.,66.2,29.99,72
"Tuesday, September 14, 2021, 12:00 am — 6:00 am",1631577600000.0,6.836,Passing clouds.,60.8,29.91,86
"Tuesday, September 14, 2021, 6:00 am — 12:00 pm",1631599200000.0,7.457,Rain. Partly sunny.,62.6,29.86,95
"Tuesday, September 14, 2021, 12:00 pm — 6:00 pm",1631620800000.0,3.107,Partly sunny.,68.0,29.84,85
"Tuesday, September 14, 2021, 6:00 pm — 12:00 am",1631642400000.0,4.35,Haze.,66.2,29.86,88
"Wednesday, September 15, 2021, 12:00 am — 6:00 am",1631664000000.0,5.593,Passing clouds.,60.8,29.88,93
"Wednesday, September 15, 2021, 6:00 am — 12:00 pm",1631685600000.0,4.971,Partly sunny.,64.4,29.94,86
"Wednesday, September 15, 2021, 12:00 pm — 6:00 pm",1631707200000.0,7.457,Passing clouds.,69.8,29.96,61
"Wednesday, September 15, 2021, 6:00 pm — 12:00 am",1631728800000.0,3.728,Passing clouds.,68.0,30.0,78
"Thursday, September 16, 2021, 12:00 am — 6:00 am",1631750400000.0,0.621,Passing clouds.,51.8,30.04,95
"Thursday, September 16, 2021, 6:00 am — 12:00 pm",1631772000000.0,4.35,Fog.,68.0,30.07,88
"Thursday, September 16, 2021, 12:00 pm — 6:00 pm",1631793600000.0,7.457,Scattered clouds.,73.4,30.03,58
"Thursday, September 16, 2021, 6:00 pm — 12:00 am",1631815200000.0,4.971,Clear.,69.8,30.03,78
"Friday, September 17, 2021, 12:00 am — 6:00 am",1631836800000.0,3.728,Fog.,57.2,30.0,96
"Friday, September 17, 2021, 6:00 am — 12:00 pm",1631858400000.0,6.214,Partly sunny.,68.0,29.98,80
"Friday, September 17, 2021, 12:00 pm — 6:00 pm",1631880000000.0,7.457,Partly sunny.,71.6,29.92,57
"Friday, September 17, 2021, 6:00 pm — 12:00 am",1631901600000.0,3.728,Clear.,68.0,29.92,75
"Saturday, September 18, 2021, 12:00 am — 6:00 am",1631923200000.0,1.243,Fog.,55.4,29.95,94
"Saturday, September 18, 2021, 6:00 am — 12:00 pm",1631944800000.0,4.35,Broken clouds.,73.4,29.95,82
"Saturday, September 18, 2021, 12:00 pm — 6:00 pm",1631966400000.0,9.321,Partly sunny.,77.0,29.93,50
"Saturday, September 18, 2021, 6:00 pm — 12:00 am",1631988000000.0,4.971,Clear.,69.8,29.92,63
"Sunday, September 19, 2021, 12:00 am — 6:00 am",1632009600000.0,2.486,Fog.,59.0,29.9,90
"Sunday, September 19, 2021, 6:00 am — 12:00 pm",1632031200000.0,6.214,Partly sunny.,64.4,29.93,87
"Sunday, September 19, 2021, 12:00 pm — 6:00 pm",1632052800000.0,5.593,Partly sunny.,64.4,29.97,85
"Sunday, September 19, 2021, 6:00 pm — 12:00 am",1632074400000.0,4.35,Clear.,62.6,30.02,85
"Monday, September 20, 2021, 12:00 am — 6:00 am",1632096000000.0,5.593,Passing clouds.,55.4,30.09,88
"Monday, September 20, 2021, 6:00 am — 12:00 pm",1632117600000.0,9.321,Partly sunny.,62.6,30.17,82
"Monday, September 20, 2021, 12:00 pm — 6:00 pm",1632139200000.0,10.564,Broken clouds.,66.2,30.23,67
"Monday, September 20, 2021, 6:00 pm — 12:00 am",1632160800000.0,4.35,Clear.,66.2,30.31,78
"Tuesday, September 21, 2021, 12:00 am — 6:00 am",1632182400000.0,1.864,Fog.,55.4,30.38,93
"Tuesday, September 21, 2021, 6:00 am — 12:00 pm",1632204000000.0,2.486,Scattered clouds.,66.2,30.44,82
"Tuesday, September 21, 2021, 12:00 pm — 6:00 pm",1632225600000.0,4.35,Scattered clouds.,71.6,30.41,53
"Tuesday, September 21, 2021, 6:00 pm — 12:00 am",1632247200000.0,3.107,Clear.,68.0,30.42,77
"Wednesday, September 22, 2021, 12:00 am — 6:00 am",1632268800000.0,0.621,Cool.,51.8,30.4,96
"Wednesday, September 22, 2021, 6:00 am — 12:00 pm",1632290400000.0,3.107,Fog.,68.0,30.38,85
"Wednesday, September 22, 2021, 12:00 pm — 6:00 pm",1632312000000.0,11.185,Passing clouds.,71.6,30.3,55
"Wednesday, September 22, 2021, 6:00 pm — 12:00 am",1632333600000.0,6.214,Clear.,68.0,30.24,74
"Thursday, September 23, 2021, 12:00 am — 6:00 am",1632355200000.0,5.593,Cool.,55.4,30.18,89
"Thursday, September 23, 2021, 6:00 am — 12:00 pm",1632376800000.0,9.321,Broken clouds.,68.0,30.12,82
"Thursday, September 23, 2021, 12:00 pm — 6:00 pm",1632398400000.0,11.807,Broken clouds.,69.8,30.08,71
"Thursday, September 23, 2021, 6:00 pm — 12:00 am",1632420000000.0,6.214,Passing clouds.,66.2,30.07,85
"Friday, September 24, 2021, 12:00 am — 6:00 am",1632441600000.0,5.593,Fog.,57.2,30.05,96
"Friday, September 24, 2021, 6:00 am — 12:00 pm",1632463200000.0,8.7,Passing clouds.,64.4,30.01,81
"Friday, September 24, 2021, 12:00 pm — 6:00 pm",1632484800000.0,9.321,Scattered clouds.,77.0,29.97,58
"Friday, September 24, 2021, 6:00 pm — 12:00 am",1632506400000.0,7.457,Passing clouds.,71.6,29.97,78
"Saturday, September 25, 2021, 12:00 am — 6:00 am",1632528000000.0,4.35,Low clouds.,62.6,29.97,91
"Saturday, September 25, 2021, 6:00 am — 12:00 pm",1632549600000.0,4.35,Low clouds.,64.4,29.97,88
"Saturday, September 25, 2021, 12:00 pm — 6:00 pm",1632571200000.0,2.486,Partly sunny.,64.4,29.94,83
"Saturday, September 25, 2021, 6:00 pm — 12:00 am",1632592800000.0,1.864,Passing clouds.,62.6,29.9,92
"Sunday, September 26, 2021, 12:00 am — 6:00 am",1632614400000.0,1.243,Fog.,55.4,29.87,96
"Sunday, September 26, 2021, 6:00 am — 12:00 pm",1632636000000.0,5.593,Fog.,68.0,29.87,91
"Sunday, September 26, 2021, 12:00 pm — 6:00 pm",1632657600000.0,11.185,Broken clouds.,73.4,29.86,65
"Sunday, September 26, 2021, 6:00 pm — 12:00 am",1632679200000.0,8.078,Passing clouds.,64.4,29.87,80
"Monday, September 27, 2021, 12:00 am — 6:00 am",1632700800000.0,11.185,Passing clouds.,62.6,29.76,88
"Monday, September 27, 2021, 6:00 am — 12:00 pm",1632722400000.0,18.642,Partly sunny.,62.6,29.67,84
"Monday, September 27, 2021, 12:00 pm — 6:00 pm",1632744000000.0,16.157,Passing clouds.,66.2,29.88,54
"Monday, September 27, 2021, 6:00 pm — 12:00 am",1632765600000.0,8.078,Clear.,60.8,30.03,70
"Tuesday, September 28, 2021, 12:00 am — 6:00 am",1632787200000.0,5.593,Passing clouds.,51.8,30.08,88
"Tuesday, September 28, 2021, 6:00 am — 12:00 pm",1632808800000.0,8.078,Broken clouds.,62.6,30.06,80
"Tuesday, September 28, 2021, 12:00 pm — 6:00 pm",1632830400000.0,16.778,Partly sunny.,64.4,29.95,76
"Tuesday, September 28, 2021, 6:00 pm — 12:00 am",1632852000000.0,10.564,Rain. Passing clouds.,59.0,29.85,88
"Wednesday, September 29, 2021, 12:00 am — 6:00 am",1632873600000.0,8.7,Passing clouds.,51.8,29.9,94
"Wednesday, September 29, 2021, 6:00 am — 12:00 pm",1632895200000.0,11.807,Scattered clouds.,55.4,30.06,80
"Wednesday, September 29, 2021, 12:00 pm — 6:00 pm",1632916800000.0,14.914,Passing clouds.,59.0,30.17,53
"Wednesday, September 29, 2021, 6:00 pm — 12:00 am",1632938400000.0,4.971,Clear.,55.4,30.28,70
"Thursday, September 30, 2021, 12:00 am — 6:00 am",1632960000000.0,2.486,Passing clouds.,46.4,30.28,87
"Thursday, September 30, 2021, 6:00 am — 12:00 pm",1632981600000.0,8.7,Light rain. Partly sunny.,59.0,30.17,81
"Thursday, September 30, 2021, 12:00 pm — 6:00 pm",1633003200000.0,16.157,Partly sunny.,60.8,30.06,78
"Thursday, September 30, 2021, 6:00 pm — 12:00 am",1633024800000.0,13.671,Fog.,59.0,29.97,91
"Friday, October 1, 2021, 12:00 am — 6:00 am",1633046400000.0,11.807,Passing clouds.,60.8,29.82,95
"Friday, October 1, 2021, 6:00 am — 12:00 pm",1633068000000.0,11.185,Partly sunny.,60.8,29.78,89
"Friday, October 1, 2021, 12:00 pm — 6:00 pm",1633089600000.0,14.293,Passing clouds.,64.4,29.8,57
"Friday, October 1, 2021, 6:00 pm — 12:00 am",1633111200000.0,4.971,Clear.,57.2,29.87,71
"Saturday, October 2, 2021, 12:00 am — 6:00 am",1633132800000.0,2.486,Passing clouds.,46.4,29.81,93
"Saturday, October 2, 2021, 6:00 am — 12:00 pm",1633154400000.0,7.457,Light rain. Overcast.,55.4,29.62,85
"Saturday, October 2, 2021, 12:00 pm — 6:00 pm",1633176000000.0,11.807,Drizzle. Broken clouds.,59.0,29.27,95
"Saturday, October 2, 2021, 6:00 pm — 12:00 am",1633197600000.0,9.321,Partly cloudy.,59.0,29.12,93
"Sunday, October 3, 2021, 12:00 am — 6:00 am",1633219200000.0,6.214,Overcast.,53.6,29.29,90
"Sunday, October 3, 2021, 6:00 am — 12:00 pm",1633240800000.0,6.214,Sunny.,59.0,29.38,86
"Sunday, October 3, 2021, 12:00 pm — 6:00 pm",1633262400000.0,16.778,Scattered clouds.,62.6,29.49,65
"Sunday, October 3, 2021, 6:00 pm — 12:00 am",1633284000000.0,9.321,Passing clouds.,57.2,29.65,81
"Monday, October 4, 2021, 12:00 am — 6:00 am",1633305600000.0,5.593,Passing clouds.,51.8,29.75,92
"Monday, October 4, 2021, 6:00 am — 12:00 pm",1633327200000.0,9.943,Passing clouds.,59.0,29.78,84
"Monday, October 4, 2021, 12:00 pm — 6:00 pm",1633348800000.0,12.428,Partly sunny.,60.8,29.78,72
"Monday, October 4, 2021, 6:00 pm — 12:00 am",1633370400000.0,8.078,Clear.,55.4,29.72,90
"Tuesday, October 5, 2021, 12:00 am — 6:00 am",1633392000000.0,11.807,Rain. Passing clouds.,57.2,29.5,92
"Tuesday, October 5, 2021, 6:00 am — 12:00 pm",1633413600000.0,13.05,Scattered clouds.,55.4,29.5,86
"Tuesday, October 5, 2021, 12:00 pm — 6:00 pm",1633435200000.0,16.778,Scattered clouds.,59.0,29.6,69
"Tuesday, October 5, 2021, 6:00 pm — 12:00 am",1633456800000.0,15.535,Passing clouds.,57.2,29.75,73
"Wednesday, October 6, 2021, 12:00 am — 6:00 am",1633478400000.0,14.293,Cool.,51.8,29.9,75
"Wednesday, October 6, 2021, 6:00 am — 12:00 pm",1633500000000.0,15.535,Passing clouds.,59.0,30.05,71
"Wednesday, October 6, 2021, 12:00 pm — 6:00 pm",1633521600000.0,11.807,Sunny.,62.6,30.14,54
"Wednesday, October 6, 2021, 6:00 pm — 12:00 am",1633543200000.0,3.107,Clear.,59.0,30.22,75
"Thursday, October 7, 2021, 12:00 am — 6:00 am",1633564800000.0,3.107,Passing clouds.,55.4,30.25,87
"Thursday, October 7, 2021, 6:00 am — 12:00 pm",1633586400000.0,4.971,Low clouds.,62.6,30.28,92
"Thursday, October 7, 2021, 12:00 pm — 6:00 pm",1633608000000.0,6.214,Partly sunny.,62.6,30.3,88
"Thursday, October 7, 2021, 6:00 pm — 12:00 am",1633629600000.0,4.35,Fog.,62.6,30.33,97
"Friday, October 8, 2021, 12:00 am — 6:00 am",1633651200000.0,3.728,Fog.,59.0,30.38,97
"Friday, October 8, 2021, 6:00 am — 12:00 pm",1633672800000.0,3.107,More clouds than sun.,60.8,30.41,93
"Friday, October 8, 2021, 12:00 pm — 6:00 pm",1633694400000.0,2.486,Overcast.,62.6,30.4,85
"Friday, October 8, 2021, 6:00 pm — 12:00 am",1633716000000.0,4.971,Fog.,62.6,30.39,84
"Saturday, October 9, 2021, 12:00 am — 6:00 am",1633737600000.0,1.864,Fog.,50.0,30.37,95
"Saturday, October 9, 2021, 6:00 am — 12:00 pm",1633759200000.0,2.486,Fog.,59.0,30.38,96
"Saturday, October 9, 2021, 12:00 pm — 6:00 pm",1633780800000.0,3.728,Passing clouds.,68.0,30.35,64
"Saturday, October 9, 2021, 6:00 pm — 12:00 am",1633802400000.0,2.486,Fog.,59.0,30.38,89
"Sunday, October 10, 2021, 12:00 am — 6:00 am",1633824000000.0,2.486,Fog.,48.2,30.38,96
"Sunday, October 10, 2021, 6:00 am — 12:00 pm",1633845600000.0,3.728,Fog.,60.8,30.38,93
"Sunday, October 10, 2021, 12:00 pm — 6:00 pm",1633867200000.0,8.078,Scattered clouds.,64.4,30.39,70
"Sunday, October 10, 2021, 6:00 pm — 12:00 am",1633888800000.0,6.214,Passing clouds.,57.2,30.41,80
"Monday, October 11, 2021, 12:00 am — 6:00 am",1633910400000.0,4.35,Quite cool.,46.4,30.42,92
"Monday, October 11, 2021, 6:00 am — 12:00 pm",1633932000000.0,4.971,Sunny.,53.6,30.44,87
"Monday, October 11, 2021, 12:00 pm — 6:00 pm",1633953600000.0,7.457,Partly sunny.,60.8,30.42,65
"Monday, October 11, 2021, 6:00 pm — 12:00 am",1633975200000.0,4.35,Passing clouds.,55.4,30.39,87
"Tuesday, October 12, 2021, 12:00 am — 6:00 am",1633996800000.0,3.107,Passing clouds.,44.6,30.33,98
"Tuesday, October 12, 2021, 6:00 am — 12:00 pm",1634018400000.0,7.457,Sunny.,57.2,30.27,89
"Tuesday, October 12, 2021, 12:00 pm — 6:00 pm",1634040000000.0,9.943,Broken clouds.,60.8,30.24,74
"Tuesday, October 12, 2021, 6:00 pm — 12:00 am",1634061600000.0,3.728,Passing clouds.,55.4,30.28,89
"Wednesday, October 13, 2021, 12:00 am — 6:00 am",1634083200000.0,3.728,Passing clouds.,51.8,30.33,92
"Wednesday, October 13, 2021, 6:00 am — 12:00 pm",1634104800000.0,3.728,Partly sunny.,57.2,30.36,84
"Wednesday, October 13, 2021, 12:00 pm — 6:00 pm",1634126400000.0,4.35,Partly sunny.,60.8,30.34,76
"Wednesday, October 13, 2021, 6:00 pm — 12:00 am",1634148000000.0,1.243,Passing clouds.,59.0,30.33,92
"Thursday, October 14, 2021, 12:00 am — 6:00 am",1634169600000.0,0.621,Overcast.,51.8,30.31,96
"Thursday, October 14, 2021, 6:00 am — 12:00 pm",1634191200000.0,6.836,Fog.,60.8,30.26,89
"Thursday, October 14, 2021, 12:00 pm — 6:00 pm",1634212800000.0,13.671,Partly sunny.,64.4,30.18,62
"Thursday, October 14, 2021, 6:00 pm — 12:00 am",1634234400000.0,7.457,Passing clouds.,59.0,30.11,78
"Friday, October 15, 2021, 12:00 am — 6:00 am",1634256000000.0,9.321,Passing clouds.,55.4,30.05,88
"Friday, October 15, 2021, 6:00 am — 12:00 pm",1634277600000.0,8.078,Partly sunny.,55.4,30.1,85
"Friday, October 15, 2021, 12:00 pm — 6:00 pm",1634299200000.0,5.593,Partly sunny.,59.0,30.15,63
"Friday, October 15, 2021, 6:00 pm — 12:00 am",1634320800000.0,3.107,Passing clouds.,55.4,30.18,72
"Saturday, October 16, 2021, 12:00 am — 6:00 am",1634342400000.0,1.243,Passing clouds.,46.4,30.17,92
"Saturday, October 16, 2021, 6:00 am — 12:00 pm",1634364000000.0,2.486,Light rain. Mostly cloudy.,55.4,30.14,92
"Saturday, October 16, 2021, 12:00 pm — 6:00 pm",1634385600000.0,3.728,Scattered clouds.,62.6,30.09,78
"Saturday, October 16, 2021, 6:00 pm — 12:00 am",1634407200000.0,3.728,Fog.,59.0,30.07,91
"Sunday, October 17, 2021, 12:00 am — 6:00 am",1634428800000.0,0.621,Fog.,50.0,30.04,95
"Sunday, October 17, 2021, 6:00 am — 12:00 pm",1634450400000.0,4.971,Fog.,59.0,30.03,93
"Sunday, October 17, 2021, 12:00 pm — 6:00 pm",1634472000000.0,8.7,Partly sunny.,62.6,30.02,73
"Sunday, October 17, 2021, 6:00 pm — 12:00 am",1634493600000.0,4.971,Clear.,57.2,30.05,87
"Monday, October 18, 2021, 12:00 am — 6:00 am",1634515200000.0,0.621,Passing clouds.,46.4,30.05,95
"Monday, October 18, 2021, 6:00 am — 12:00 pm",1634536800000.0,6.214,Fog.,60.8,30.03,94
"Monday, October 18, 2021, 12:00 pm — 6:00 pm",1634558400000.0,9.943,Drizzle. Low clouds.,62.6,29.97,86
"Monday, October 18, 2021, 6:00 pm — 12:00 am",1634580000000.0,8.7,Light rain. Low clouds.,60.8,29.95,95
"Tuesday, October 19, 2021, 12:00 am — 6:00 am",1634601600000.0,7.457,Fog.,62.6,29.93,96
"Tuesday, October 19, 2021, 6:00 am — 12:00 pm",1634623200000.0,16.778,Broken clouds.,66.2,29.91,83
"Tuesday, October 19, 2021, 12:00 pm — 6:00 pm",1634644800000.0,18.021,Mostly cloudy.,68.0,29.85,75
"Tuesday, October 19, 2021, 6:00 pm — 12:00 am",1634666400000.0,13.05,Light rain. Passing clouds.,64.4,29.79,91
"Wednesday, October 20, 2021, 12:00 am — 6:00 am",1634688000000.0,10.564,Light rain. Passing clouds.,60.8,29.63,94
"Wednesday, October 20, 2021, 6:00 am — 12:00 pm",1634709600000.0,13.05,Scattered clouds.,64.4,29.54,86
"Wednesday, October 20, 2021, 12:00 pm — 6:00 pm",1634731200000.0,17.4,Passing clouds.,66.2,29.46,64
"Wednesday, October 20, 2021, 6:00 pm — 12:00 am",1634752800000.0,8.078,Passing clouds.,57.2,29.27,85
"Thursday, October 21, 2021, 12:00 am — 6:00 am",1634774400000.0,14.293,Passing clouds.,48.2,29.43,86
"Thursday, October 21, 2021, 6:00 am — 12:00 pm",1634796000000.0,17.4,Broken clouds.,50.0,29.7,69
"Thursday, October 21, 2021, 12:00 pm — 6:00 pm",1634817600000.0,11.185,Passing clouds.,53.6,29.92,56
"Thursday, October 21, 2021, 6:00 pm — 12:00 am",1634839200000.0,4.971,Passing clouds.,46.4,30.03,78
"Friday, October 22, 2021, 12:00 am — 6:00 am",1634860800000.0,7.457,Haze.,41.0,30.07,88
"Friday, October 22, 2021, 6:00 am — 12:00 pm",1634882400000.0,11.807,Sunny.,51.8,30.1,80
"Friday, October 22, 2021, 12:00 pm — 6:00 pm",1634904000000.0,11.185,Partly sunny.,57.2,30.16,66
"Friday, October 22, 2021, 6:00 pm — 12:00 am",1634925600000.0,6.836,Clear.,53.6,30.23,80
"Saturday, October 23, 2021, 12:00 am — 6:00 am",1634947200000.0,2.486,Overcast.,50.0,30.27,89
"Saturday, October 23, 2021, 6:00 am — 12:00 pm",1634968800000.0,3.107,Partly sunny.,55.4,30.28,81
"Saturday, October 23, 2021, 12:00 pm — 6:00 pm",1634990400000.0,9.321,Partly sunny.,57.2,30.24,65
"Saturday, October 23, 2021, 6:00 pm — 12:00 am",1635012000000.0,6.214,Passing clouds.,55.4,30.2,74
"Sunday, October 24, 2021, 12:00 am — 6:00 am",1635033600000.0,6.214,Overcast.,53.6,30.13,71
"Sunday, October 24, 2021, 6:00 am — 12:00 pm",1635055200000.0,8.7,Partly sunny.,59.0,30.07,69
