day,month,date,year,time_range,date_id,wind,desc,temp,baro,hum,hour
Thursday,October,21,2021,12:00 am — 6:00 am,1634774400000.0,14.293,Passing clouds.,9.000000000000002,29.43,86,12
Thursday,October,21,2021,6:00 am — 12:00 pm,1634796000000.0,17.4,Broken clouds.,10.0,29.7,69,6
Thursday,October,21,2021,12:00 pm — 6:00 pm,1634817600000.0,11.185,Passing clouds.,12.0,29.92,56,12
Thursday,October,21,2021,6:00 pm — 12:00 am,1634839200000.0,4.971,Passing clouds.,8.0,30.03,78,6
Friday,October,22,2021,12:00 am — 6:00 am,1634860800000.0,7.457,Haze.,5.0,30.07,88,12
Friday,October,22,2021,6:00 am — 12:00 pm,1634882400000.0,11.807,Sunny.,10.999999999999998,30.1,80,6
Friday,October,22,2021,12:00 pm — 6:00 pm,1634904000000.0,11.185,Partly sunny.,14.000000000000002,30.16,66,12
Friday,October,22,2021,6:00 pm — 12:00 am,1634925600000.0,6.836,Clear.,12.0,30.23,80,6
Saturday,October,23,2021,12:00 am — 6:00 am,1634947200000.0,2.486,Overcast.,10.0,30.27,89,12
Saturday,October,23,2021,6:00 am — 12:00 pm,1634968800000.0,3.107,Partly sunny.,13.0,30.28,81,6
Saturday,October,23,2021,12:00 pm — 6:00 pm,1634990400000.0,9.321,Partly sunny.,14.000000000000002,30.24,65,12
Saturday,October,23,2021,6:00 pm — 12:00 am,1635012000000.0,6.214,Passing clouds.,13.0,30.2,74,6
Sunday,October,24,2021,12:00 am — 6:00 am,1635033600000.0,6.214,Overcast.,12.0,30.13,71,12
Sunday,October,24,2021,6:00 am — 12:00 pm,1635055200000.0,8.7,Partly sunny.,15.0,30.07,69,6
Sunday,October,24,2021,12:00 pm — 6:00 pm,1635076800000.0,10.564,Scattered clouds.,16.0,30.0,67,12
Sunday,October,24,2021,6:00 pm — 12:00 am,1635098400000.0,7.457,Passing clouds.,14.000000000000002,29.98,92,6
Monday,October,25,2021,12:00 am — 6:00 am,1635120000000.0,3.107,Passing clouds.,12.0,29.97,95,12
Monday,October,25,2021,6:00 am — 12:00 pm,1635141600000.0,6.214,Scattered clouds.,15.0,29.95,92,6
Monday,October,25,2021,12:00 pm — 6:00 pm,1635163200000.0,11.185,Scattered clouds.,17.0,29.95,67,12
Monday,October,25,2021,6:00 pm — 12:00 am,1635184800000.0,4.35,Clear.,12.0,30.01,87,6
Tuesday,October,26,2021,12:00 am — 6:00 am,1635206400000.0,1.864,Passing clouds.,10.0,30.03,97,12
Tuesday,October,26,2021,6:00 am — 12:00 pm,1635228000000.0,7.457,Broken clouds.,15.0,30.06,90,6
Tuesday,October,26,2021,12:00 pm — 6:00 pm,1635249600000.0,11.185,Broken clouds.,17.0,30.06,79,12
Tuesday,October,26,2021,6:00 pm — 12:00 am,1635271200000.0,11.185,Mostly cloudy.,16.0,30.08,85,6
Wednesday,October,27,2021,12:00 am — 6:00 am,1635292800000.0,10.564,Passing clouds.,15.0,30.08,84,12
Wednesday,October,27,2021,6:00 am — 12:00 pm,1635314400000.0,14.293,Broken clouds.,16.0,30.08,79,6
Wednesday,October,27,2021,12:00 pm — 6:00 pm,1635336000000.0,17.4,Broken clouds.,17.0,30.05,69,12
Wednesday,October,27,2021,6:00 pm — 12:00 am,1635357600000.0,11.185,Passing clouds.,15.0,30.01,76,6
Thursday,October,28,2021,12:00 am — 6:00 am,1635379200000.0,12.428,Overcast.,14.000000000000002,29.91,83,12
Thursday,October,28,2021,6:00 am — 12:00 pm,1635400800000.0,9.943,Broken clouds.,15.0,29.83,79,6
Thursday,October,28,2021,12:00 pm — 6:00 pm,1635422400000.0,11.807,Broken clouds.,16.0,29.73,77,12
Thursday,October,28,2021,6:00 pm — 12:00 am,1635444000000.0,9.943,Passing clouds.,14.000000000000002,29.63,83,6
Friday,October,29,2021,12:00 am — 6:00 am,1635465600000.0,12.428,Passing clouds.,15.0,29.5,79,12
Friday,October,29,2021,6:00 am — 12:00 pm,1635487200000.0,16.778,Drizzle. Partly sunny.,15.0,29.4,87,6
Friday,October,29,2021,12:00 pm — 6:00 pm,1635508800000.0,14.293,Partly sunny.,15.0,29.44,76,12
Friday,October,29,2021,6:00 pm — 12:00 am,1635530400000.0,6.836,Passing clouds.,12.0,29.53,83,6
Saturday,October,30,2021,12:00 am — 6:00 am,1635552000000.0,8.078,Passing clouds.,10.999999999999998,29.42,93,12
Saturday,October,30,2021,6:00 am — 12:00 pm,1635573600000.0,11.185,Partly sunny.,13.0,29.33,89,6
Saturday,October,30,2021,12:00 pm — 6:00 pm,1635595200000.0,10.564,Scattered clouds.,15.0,29.42,67,12
Saturday,October,30,2021,6:00 pm — 12:00 am,1635616800000.0,5.593,Passing clouds.,10.999999999999998,29.54,84,6
Sunday,October,31,2021,12:00 am — 6:00 am,1635638400000.0,7.457,Passing clouds.,12.0,29.48,89,12
Sunday,October,31,2021,6:00 am — 12:00 pm,1635660000000.0,18.642,Light rain. Broken clouds.,15.0,29.21,88,6
Sunday,October,31,2021,12:00 pm — 6:00 pm,1635681600000.0,17.4,Passing clouds.,15.0,29.23,71,12
Sunday,October,31,2021,6:00 pm — 12:00 am,1635703200000.0,14.293,Clear.,10.999999999999998,29.27,74,6
Monday,November,1,2021,12:00 am — 6:00 am,1635724800000.0,14.914,Passing clouds.,10.0,29.28,72,12
Monday,November,1,2021,6:00 am — 12:00 pm,1635746400000.0,14.293,Scattered clouds.,13.0,29.35,70,6
Monday,November,1,2021,12:00 pm — 6:00 pm,1635768000000.0,11.185,Passing clouds.,12.0,29.39,71,12
Monday,November,1,2021,6:00 pm — 12:00 am,1635789600000.0,2.486,Clear.,9.000000000000002,29.44,87,6
Tuesday,November,2,2021,12:00 am — 6:00 am,1635811200000.0,0.621,Passing clouds.,2.000000000000001,29.45,99,12
Tuesday,November,2,2021,6:00 am — 12:00 pm,1635832800000.0,1.864,Passing clouds.,10.999999999999998,29.49,86,6
Tuesday,November,2,2021,12:00 pm — 6:00 pm,1635854400000.0,3.728,Passing clouds.,12.0,26.8,70,12
Tuesday,November,2,2021,6:00 pm — 12:00 am,1635876000000.0,2.486,Clear.,5.0,29.53,92,6
Wednesday,November,3,2021,12:00 am — 6:00 am,1635897600000.0,1.864,Chilly.,0.9999999999999984,29.55,96,12
Wednesday,November,3,2021,6:00 am — 12:00 pm,1635919200000.0,5.593,Scattered clouds.,9.000000000000002,29.64,88,6
Wednesday,November,3,2021,12:00 pm — 6:00 pm,1635940800000.0,6.836,Partly sunny.,9.000000000000002,29.68,87,12
Wednesday,November,3,2021,6:00 pm — 12:00 am,1635962400000.0,8.7,Passing clouds.,8.0,29.77,86,6
Thursday,November,4,2021,12:00 am — 6:00 am,1635984000000.0,8.7,Passing clouds.,7.000000000000001,29.82,84,12
Thursday,November,4,2021,6:00 am — 12:00 pm,1636005600000.0,12.428,Partly sunny.,9.000000000000002,29.92,82,6
Thursday,November,4,2021,12:00 pm — 6:00 pm,1636027200000.0,10.564,Broken clouds.,10.0,30.01,72,12
Thursday,November,4,2021,6:00 pm — 12:00 am,1636048800000.0,6.214,Passing clouds.,8.0,30.13,84,6
Friday,November,5,2021,12:00 am — 6:00 am,1636070400000.0,2.486,Chilly.,0.9999999999999984,30.21,94,12
Friday,November,5,2021,6:00 am — 12:00 pm,1636092000000.0,3.107,Sunny.,9.000000000000002,30.31,82,6
Friday,November,5,2021,12:00 pm — 6:00 pm,1636113600000.0,6.836,Broken clouds.,10.999999999999998,30.34,74,12
Friday,November,5,2021,6:00 pm — 12:00 am,1636135200000.0,4.971,Overcast.,9.000000000000002,30.36,87,6
Saturday,November,6,2021,12:00 am — 6:00 am,1636156800000.0,6.836,Passing clouds.,10.0,30.35,90,12
Saturday,November,6,2021,6:00 am — 12:00 pm,1636178400000.0,12.428,Broken clouds.,12.0,30.3,82,6
Saturday,November,6,2021,12:00 pm — 6:00 pm,1636200000000.0,16.157,Partly sunny.,13.0,30.19,74,12
Saturday,November,6,2021,6:00 pm — 12:00 am,1636221600000.0,13.671,Passing clouds.,12.0,30.11,82,6
Sunday,November,7,2021,12:00 am — 6:00 am,1636243200000.0,11.185,Passing clouds.,12.0,30.1,74,12
Sunday,November,7,2021,6:00 am — 12:00 pm,1636264800000.0,13.671,Cool.,12.0,30.13,65,6
Sunday,November,7,2021,12:00 pm — 6:00 pm,1636286400000.0,10.564,Cool.,12.0,30.15,61,12
Sunday,November,7,2021,6:00 pm — 12:00 am,1636308000000.0,6.214,Chilly.,8.0,30.2,82,6
Monday,November,8,2021,12:00 am — 6:00 am,1636329600000.0,1.243,Chilly.,4.000000000000002,30.21,93,12
Monday,November,8,2021,6:00 am — 12:00 pm,1636351200000.0,2.486,Sunny.,10.999999999999998,30.24,88,6
Monday,November,8,2021,12:00 pm — 6:00 pm,1636372800000.0,6.836,Partly sunny.,12.0,30.21,77,12
Monday,November,8,2021,6:00 pm — 12:00 am,1636394400000.0,4.35,Fog.,12.0,30.21,91,6
Tuesday,November,9,2021,12:00 am — 6:00 am,1636416000000.0,7.457,Overcast.,12.0,30.2,91,12
Tuesday,November,9,2021,6:00 am — 12:00 pm,1636437600000.0,8.7,Passing clouds.,15.0,30.23,79,6
Tuesday,November,9,2021,12:00 pm — 6:00 pm,1636459200000.0,8.7,Broken clouds.,15.0,30.19,69,12
Tuesday,November,9,2021,6:00 pm — 12:00 am,1636480800000.0,6.214,Passing clouds.,13.0,30.21,80,6
Wednesday,November,10,2021,12:00 am — 6:00 am,1636502400000.0,4.35,Overcast.,12.0,30.18,89,12
Wednesday,November,10,2021,6:00 am — 12:00 pm,1636524000000.0,4.35,More clouds than sun.,13.0,30.21,91,6
Wednesday,November,10,2021,12:00 pm — 6:00 pm,1636545600000.0,2.486,Drizzle. Broken clouds.,14.000000000000002,30.18,92,12
Wednesday,November,10,2021,6:00 pm — 12:00 am,1636567200000.0,3.107,Fog.,13.0,30.21,95,6
Thursday,November,11,2021,12:00 am — 6:00 am,1636588800000.0,3.728,Passing clouds.,12.0,30.21,95,12
Thursday,November,11,2021,6:00 am — 12:00 pm,1636610400000.0,4.971,Partly sunny.,14.000000000000002,30.23,91,6
Thursday,November,11,2021,12:00 pm — 6:00 pm,1636632000000.0,4.971,Broken clouds.,14.000000000000002,30.17,79,12
Thursday,November,11,2021,6:00 pm — 12:00 am,1636653600000.0,4.35,Fog.,12.0,30.12,89,6
Friday,November,12,2021,12:00 am — 6:00 am,1636675200000.0,5.593,Passing clouds.,10.999999999999998,29.98,93,12
Friday,November,12,2021,6:00 am — 12:00 pm,1636696800000.0,12.428,Drizzle. Partly sunny.,14.000000000000002,29.85,91,6
Friday,November,12,2021,12:00 pm — 6:00 pm,1636718400000.0,12.428,Broken clouds.,15.0,29.78,77,12
Friday,November,12,2021,6:00 pm — 12:00 am,1636740000000.0,9.943,Passing clouds.,12.0,29.79,92,6
Saturday,November,13,2021,12:00 am — 6:00 am,1636761600000.0,8.7,Passing clouds.,10.999999999999998,29.86,84,12
Saturday,November,13,2021,6:00 am — 12:00 pm,1636783200000.0,11.185,Partly sunny.,13.0,29.98,79,6
Saturday,November,13,2021,12:00 pm — 6:00 pm,1636804800000.0,6.836,Partly sunny.,13.0,30.04,75,12
Saturday,November,13,2021,6:00 pm — 12:00 am,1636826400000.0,6.214,Overcast.,10.999999999999998,30.11,80,6
Sunday,November,14,2021,12:00 am — 6:00 am,1636848000000.0,6.214,Passing clouds.,10.999999999999998,30.15,85,12
Sunday,November,14,2021,6:00 am — 12:00 pm,1636869600000.0,9.321,Drizzle. Partly sunny.,12.0,30.22,90,6
Sunday,November,14,2021,12:00 pm — 6:00 pm,1636891200000.0,6.836,Partly sunny.,13.0,30.25,85,12
Sunday,November,14,2021,6:00 pm — 12:00 am,1636912800000.0,4.971,Passing clouds.,12.0,30.31,87,6
Monday,November,15,2021,12:00 am — 6:00 am,1636934400000.0,3.728,Overcast.,10.0,30.31,94,12
Monday,November,15,2021,6:00 am — 12:00 pm,1636956000000.0,3.728,Overcast.,10.999999999999998,30.33,85,6
Monday,November,15,2021,12:00 pm — 6:00 pm,1636977600000.0,3.728,Partly sunny.,12.0,30.3,78,12
Monday,November,15,2021,6:00 pm — 12:00 am,1636999200000.0,2.486,Fog.,7.000000000000001,30.31,92,6
Tuesday,November,16,2021,12:00 am — 6:00 am,1637020800000.0,2.486,Fog.,4.000000000000002,30.27,94,12
Tuesday,November,16,2021,6:00 am — 12:00 pm,1637042400000.0,2.486,Scattered clouds.,10.999999999999998,30.22,88,6
Tuesday,November,16,2021,12:00 pm — 6:00 pm,1637064000000.0,4.35,Broken clouds.,10.999999999999998,30.14,78,12
Tuesday,November,16,2021,6:00 pm — 12:00 am,1637085600000.0,3.728,Fog.,10.0,30.11,91,6
Wednesday,November,17,2021,12:00 am — 6:00 am,1637107200000.0,2.486,Fog.,7.000000000000001,30.12,95,12
Wednesday,November,17,2021,6:00 am — 12:00 pm,1637128800000.0,4.35,Sunny.,12.0,30.22,89,6
Wednesday,November,17,2021,12:00 pm — 6:00 pm,1637150400000.0,7.457,Scattered clouds.,12.0,30.27,70,12
Wednesday,November,17,2021,6:00 pm — 12:00 am,1637172000000.0,3.107,Clear.,8.0,30.35,90,6
Thursday,November,18,2021,12:00 am — 6:00 am,1637193600000.0,4.35,Clear.,5.999999999999998,30.35,91,12
Thursday,November,18,2021,6:00 am — 12:00 pm,1637215200000.0,6.214,Sunny.,12.0,30.38,87,6
Thursday,November,18,2021,12:00 pm — 6:00 pm,1637236800000.0,9.943,Partly sunny.,14.000000000000002,30.36,79,12
Thursday,November,18,2021,6:00 pm — 12:00 am,1637258400000.0,7.457,Passing clouds.,13.0,30.4,89,6
Friday,November,19,2021,12:00 am — 6:00 am,1637280000000.0,4.35,Overcast.,10.999999999999998,30.41,94,12
Friday,November,19,2021,6:00 am — 12:00 pm,1637301600000.0,4.971,Partly sunny.,12.0,30.45,82,6
Friday,November,19,2021,12:00 pm — 6:00 pm,1637323200000.0,6.836,Partly sunny.,12.0,30.42,84,12
Friday,November,19,2021,6:00 pm — 12:00 am,1637344800000.0,2.486,Passing clouds.,10.999999999999998,30.41,84,6
Saturday,November,20,2021,12:00 am — 6:00 am,1637366400000.0,6.214,Overcast.,10.999999999999998,30.35,84,12
Saturday,November,20,2021,6:00 am — 12:00 pm,1637388000000.0,4.971,Broken clouds.,10.999999999999998,30.27,86,6
Saturday,November,20,2021,12:00 pm — 6:00 pm,1637409600000.0,6.836,Overcast.,10.0,30.16,82,12
Saturday,November,20,2021,6:00 pm — 12:00 am,1637431200000.0,5.593,Passing clouds.,10.0,30.09,86,6
Sunday,November,21,2021,12:00 am — 6:00 am,1637452800000.0,7.457,Passing clouds.,9.000000000000002,30.04,86,12
Sunday,November,21,2021,6:00 am — 12:00 pm,1637474400000.0,11.807,Passing clouds.,8.0,30.07,78,6
Sunday,November,21,2021,12:00 pm — 6:00 pm,1637496000000.0,14.293,Scattered clouds.,8.0,30.11,67,12
Sunday,November,21,2021,6:00 pm — 12:00 am,1637517600000.0,11.807,Clear.,5.999999999999998,30.21,79,6
Monday,November,22,2021,12:00 am — 6:00 am,1637539200000.0,11.807,Chilly.,4.000000000000002,30.3,84,12
Monday,November,22,2021,6:00 am — 12:00 pm,1637560800000.0,9.321,Passing clouds.,9.000000000000002,30.42,78,6
Monday,November,22,2021,12:00 pm — 6:00 pm,1637582400000.0,11.185,Passing clouds.,10.0,30.45,69,12
Monday,November,22,2021,6:00 pm — 12:00 am,1637604000000.0,6.214,Clear.,5.999999999999998,30.5,90,6
Tuesday,November,23,2021,12:00 am — 6:00 am,1637625600000.0,3.107,Fog.,2.000000000000001,30.49,94,12
Tuesday,November,23,2021,6:00 am — 12:00 pm,1637647200000.0,2.486,Fog.,8.0,30.5,90,6
Tuesday,November,23,2021,12:00 pm — 6:00 pm,1637668800000.0,3.107,Sunny.,10.0,30.45,73,12
Tuesday,November,23,2021,6:00 pm — 12:00 am,1637690400000.0,1.243,Fog.,4.000000000000002,30.41,95,6
Wednesday,November,24,2021,12:00 am — 6:00 am,1637712000000.0,1.243,Fog.,5.0,30.32,94,12
Wednesday,November,24,2021,6:00 am — 12:00 pm,1637733600000.0,3.107,Partly sunny.,7.000000000000001,30.21,89,6
Wednesday,November,24,2021,12:00 pm — 6:00 pm,1637755200000.0,4.35,Partly sunny.,7.000000000000001,30.08,83,12
Wednesday,November,24,2021,6:00 pm — 12:00 am,1637776800000.0,1.864,Passing clouds.,5.999999999999998,30.0,86,6
Thursday,November,25,2021,12:00 am — 6:00 am,1637798400000.0,5.593,Passing clouds.,5.999999999999998,29.98,88,12
Thursday,November,25,2021,6:00 am — 12:00 pm,1637820000000.0,10.564,Sunny.,7.000000000000001,30.04,73,6
Thursday,November,25,2021,12:00 pm — 6:00 pm,1637841600000.0,9.943,Passing clouds.,7.000000000000001,30.02,69,12
Thursday,November,25,2021,6:00 pm — 12:00 am,1637863200000.0,6.214,Clear.,2.999999999999999,29.96,78,6
Friday,November,26,2021,12:00 am — 6:00 am,1637884800000.0,9.321,Passing clouds.,5.0,29.71,82,12
Friday,November,26,2021,6:00 am — 12:00 pm,1637906400000.0,14.293,Light rain. Broken clouds.,8.0,29.39,85,6
Friday,November,26,2021,12:00 pm — 6:00 pm,1637928000000.0,14.914,Sprinkles. Partly sunny.,9.000000000000002,29.24,75,12
Friday,November,26,2021,6:00 pm — 12:00 am,1637949600000.0,15.535,Clear.,5.0,29.16,73,6
Saturday,November,27,2021,12:00 am — 6:00 am,1637971200000.0,16.778,Passing clouds.,4.000000000000002,29.03,89,12
Saturday,November,27,2021,6:00 am — 12:00 pm,1637992800000.0,14.914,Partly sunny.,5.0,29.33,88,6
Saturday,November,27,2021,12:00 pm — 6:00 pm,1638014400000.0,21.75,Partly sunny.,5.0,29.48,79,12
Saturday,November,27,2021,6:00 pm — 12:00 am,1638036000000.0,19.885,Passing clouds.,4.000000000000002,29.61,71,6
Sunday,November,28,2021,12:00 am — 6:00 am,1638057600000.0,12.428,Passing clouds.,0.9999999999999984,29.68,74,12
Sunday,November,28,2021,6:00 am — 12:00 pm,1638079200000.0,11.807,Sunny.,2.999999999999999,29.72,68,6
Sunday,November,28,2021,12:00 pm — 6:00 pm,1638100800000.0,8.7,Sunny.,4.000000000000002,29.71,57,12
Sunday,November,28,2021,6:00 pm — 12:00 am,1638122400000.0,6.214,Clear.,2.000000000000001,29.78,84,6
Monday,November,29,2021,12:00 am — 6:00 am,1638144000000.0,4.35,Haze.,-1.0000000000000004,29.87,93,12
Monday,November,29,2021,6:00 am — 12:00 pm,1638165600000.0,4.971,Partly sunny.,2.999999999999999,29.97,90,6
Monday,November,29,2021,12:00 pm — 6:00 pm,1638187200000.0,6.214,Sunny.,2.999999999999999,29.99,80,12
Monday,November,29,2021,6:00 pm — 12:00 am,1638208800000.0,9.943,Passing clouds.,5.0,29.97,86,6
Tuesday,November,30,2021,12:00 am — 6:00 am,1638230400000.0,10.564,Passing clouds.,8.0,29.91,88,12
Tuesday,November,30,2021,6:00 am — 12:00 pm,1638252000000.0,12.428,Broken clouds.,10.999999999999998,29.89,84,6
Tuesday,November,30,2021,12:00 pm — 6:00 pm,1638273600000.0,11.807,Partly sunny.,12.0,29.81,79,12
Tuesday,November,30,2021,6:00 pm — 12:00 am,1638295200000.0,16.157,Passing clouds.,12.0,29.62,80,6
Wednesday,December,1,2021,12:00 am — 6:00 am,1638316800000.0,16.778,Partly cloudy.,10.999999999999998,29.39,82,12
Wednesday,December,1,2021,6:00 am — 12:00 pm,1638338400000.0,14.914,Passing clouds.,10.0,29.44,78,6
Wednesday,December,1,2021,12:00 pm — 6:00 pm,1638360000000.0,13.05,Passing clouds.,10.0,29.48,74,12
Wednesday,December,1,2021,6:00 pm — 12:00 am,1638381600000.0,11.807,Passing clouds.,5.999999999999998,29.67,78,6
Thursday,December,2,2021,12:00 am — 6:00 am,1638403200000.0,8.7,Overcast.,2.000000000000001,29.79,74,12
Thursday,December,2,2021,6:00 am — 12:00 pm,1638424800000.0,12.428,Sunny.,4.000000000000002,29.84,80,6
Thursday,December,2,2021,12:00 pm — 6:00 pm,1638446400000.0,11.185,Passing clouds.,5.0,29.91,70,12
Thursday,December,2,2021,6:00 pm — 12:00 am,1638468000000.0,4.35,Clear.,0.9999999999999984,29.94,79,6
Friday,December,3,2021,12:00 am — 6:00 am,1638489600000.0,8.7,Passing clouds.,2.999999999999999,29.82,83,12
Friday,December,3,2021,6:00 am — 12:00 pm,1638511200000.0,5.593,Drizzle. Partly sunny.,9.000000000000002,29.66,94,6
Friday,December,3,2021,12:00 pm — 6:00 pm,1638532800000.0,3.728,More clouds than sun.,9.000000000000002,29.59,91,12
Friday,December,3,2021,6:00 pm — 12:00 am,1638554400000.0,1.243,Fog.,7.000000000000001,26.82,97,6
Saturday,December,4,2021,12:00 am — 6:00 am,1638576000000.0,3.728,Fog.,5.999999999999998,29.43,98,12
Saturday,December,4,2021,6:00 am — 12:00 pm,1638597600000.0,12.428,Sunny.,7.000000000000001,29.46,85,6
Saturday,December,4,2021,12:00 pm — 6:00 pm,1638619200000.0,16.157,Passing clouds.,8.0,29.46,66,12
Saturday,December,4,2021,6:00 pm — 12:00 am,1638640800000.0,13.671,Clear.,5.999999999999998,29.47,75,6
Sunday,December,5,2021,12:00 am — 6:00 am,1638662400000.0,15.535,Light rain. Passing clouds.,5.0,29.51,83,12
Sunday,December,5,2021,6:00 am — 12:00 pm,1638684000000.0,18.642,Partly sunny.,5.999999999999998,29.65,83,6
Sunday,December,5,2021,12:00 pm — 6:00 pm,1638705600000.0,13.05,Drizzle. Broken clouds.,7.000000000000001,29.79,87,12
Sunday,December,5,2021,6:00 pm — 12:00 am,1638727200000.0,9.943,Passing clouds.,5.999999999999998,29.93,88,6
Monday,December,6,2021,12:00 am — 6:00 am,1638748800000.0,3.728,Fog.,2.999999999999999,29.95,95,12
Monday,December,6,2021,6:00 am — 12:00 pm,1638770400000.0,5.593,Partly sunny.,5.999999999999998,29.83,92,6
Monday,December,6,2021,12:00 pm — 6:00 pm,1638792000000.0,11.185,Passing clouds.,8.0,29.66,86,12
Monday,December,6,2021,6:00 pm — 12:00 am,1638813600000.0,9.943,Chilly.,5.0,29.74,81,6
Tuesday,December,7,2021,12:00 am — 6:00 am,1638835200000.0,4.971,Passing clouds.,2.000000000000001,29.79,88,12
Tuesday,December,7,2021,6:00 am — 12:00 pm,1638856800000.0,10.564,More clouds than sun.,7.000000000000001,29.57,83,6
Tuesday,December,7,2021,12:00 pm — 6:00 pm,1638878400000.0,13.671,Light rain. Mostly cloudy.,8.0,29.19,89,12
Tuesday,December,7,2021,6:00 pm — 12:00 am,1638900000000.0,10.564,Partly cloudy.,5.999999999999998,29.09,83,6
Wednesday,December,8,2021,12:00 am — 6:00 am,1638921600000.0,13.671,Passing clouds.,5.999999999999998,29.09,78,12
Wednesday,December,8,2021,6:00 am — 12:00 pm,1638943200000.0,17.4,Partly sunny.,8.0,29.2,70,6
Wednesday,December,8,2021,12:00 pm — 6:00 pm,1638964800000.0,15.535,Partly sunny.,8.0,29.33,62,12
Wednesday,December,8,2021,6:00 pm — 12:00 am,1638986400000.0,16.157,Partly cloudy.,7.000000000000001,29.44,70,6
Thursday,December,9,2021,12:00 am — 6:00 am,1639008000000.0,11.185,Passing clouds.,5.999999999999998,29.5,73,12
Thursday,December,9,2021,6:00 am — 12:00 pm,1639029600000.0,8.7,Sunny.,7.000000000000001,29.6,78,6
Thursday,December,9,2021,12:00 pm — 6:00 pm,1639051200000.0,7.457,Sunny.,9.000000000000002,29.52,70,12
Thursday,December,9,2021,6:00 pm — 12:00 am,1639072800000.0,8.7,Light rain. Passing clouds.,8.0,29.3,93,6
Friday,December,10,2021,12:00 am — 6:00 am,1639094400000.0,17.4,Light rain. Passing clouds.,8.0,29.26,84,12
Friday,December,10,2021,6:00 am — 12:00 pm,1639116000000.0,17.4,Passing clouds.,7.000000000000001,29.45,74,6
Friday,December,10,2021,12:00 pm — 6:00 pm,1639137600000.0,15.535,Scattered clouds.,7.000000000000001,29.6,68,12
Friday,December,10,2021,6:00 pm — 12:00 am,1639159200000.0,7.457,Clear.,5.0,29.78,80,6
Saturday,December,11,2021,12:00 am — 6:00 am,1639180800000.0,3.728,Passing clouds.,2.000000000000001,29.92,90,12
Saturday,December,11,2021,6:00 am — 12:00 pm,1639202400000.0,3.728,Sunny.,7.000000000000001,30.02,84,6
Saturday,December,11,2021,12:00 pm — 6:00 pm,1639224000000.0,6.836,Passing clouds.,8.0,30.01,85,12
Saturday,December,11,2021,6:00 pm — 12:00 am,1639245600000.0,8.7,Passing clouds.,10.999999999999998,29.99,95,6
Sunday,December,12,2021,12:00 am — 6:00 am,1639267200000.0,7.457,Fog.,10.999999999999998,30.03,97,12
Sunday,December,12,2021,6:00 am — 12:00 pm,1639288800000.0,8.7,Partly sunny.,14.000000000000002,30.11,91,6
Sunday,December,12,2021,12:00 pm — 6:00 pm,1639310400000.0,9.943,Partly sunny.,14.000000000000002,30.12,86,12
Sunday,December,12,2021,6:00 pm — 12:00 am,1639332000000.0,10.564,Passing clouds.,12.0,30.15,81,6
Monday,December,13,2021,12:00 am — 6:00 am,1639353600000.0,8.7,Passing clouds.,10.999999999999998,30.15,90,12
Monday,December,13,2021,6:00 am — 12:00 pm,1639375200000.0,8.7,Broken clouds.,12.0,30.21,86,6
Monday,December,13,2021,12:00 pm — 6:00 pm,1639396800000.0,9.943,Partly cloudy.,10.999999999999998,30.21,88,12
Monday,December,13,2021,6:00 pm — 12:00 am,1639418400000.0,8.7,Passing clouds.,10.0,30.24,88,6
Tuesday,December,14,2021,12:00 am — 6:00 am,1639440000000.0,4.35,Overcast.,10.0,30.26,91,12
Tuesday,December,14,2021,6:00 am — 12:00 pm,1639461600000.0,5.593,Partly sunny.,12.0,30.32,89,6
Tuesday,December,14,2021,12:00 pm — 6:00 pm,1639483200000.0,8.7,Partly sunny.,13.0,30.31,80,12
Tuesday,December,14,2021,6:00 pm — 12:00 am,1639504800000.0,6.214,Passing clouds.,12.0,30.33,90,6
Wednesday,December,15,2021,12:00 am — 6:00 am,1639526400000.0,9.321,Overcast.,12.0,30.35,84,12
Wednesday,December,15,2021,6:00 am — 12:00 pm,1639548000000.0,8.078,Partly sunny.,13.0,30.41,79,6
Wednesday,December,15,2021,12:00 pm — 6:00 pm,1639569600000.0,8.7,Partly sunny.,13.0,30.44,72,12
Wednesday,December,15,2021,6:00 pm — 12:00 am,1639591200000.0,4.971,Overcast.,13.0,30.51,73,6
Thursday,December,16,2021,12:00 am — 6:00 am,1639612800000.0,3.728,Overcast.,10.999999999999998,30.57,80,12
Thursday,December,16,2021,6:00 am — 12:00 pm,1639634400000.0,1.864,Overcast.,10.999999999999998,30.65,81,6
Thursday,December,16,2021,12:00 pm — 6:00 pm,1639656000000.0,3.107,Overcast.,12.0,30.68,73,12
Thursday,December,16,2021,6:00 pm — 12:00 am,1639677600000.0,3.107,Overcast.,10.999999999999998,30.71,74,6
Friday,December,17,2021,12:00 am — 6:00 am,1639699200000.0,4.35,Overcast.,10.0,30.72,74,12
Friday,December,17,2021,6:00 am — 12:00 pm,1639720800000.0,8.078,Partly sunny.,9.000000000000002,30.73,83,6
Friday,December,17,2021,12:00 pm — 6:00 pm,1639742400000.0,9.321,Low clouds.,8.0,30.72,90,12
Friday,December,17,2021,6:00 pm — 12:00 am,1639764000000.0,11.807,Low clouds.,9.000000000000002,30.71,90,6
Saturday,December,18,2021,12:00 am — 6:00 am,1639785600000.0,11.807,Low clouds.,8.0,30.69,92,12
Saturday,December,18,2021,6:00 am — 12:00 pm,1639807200000.0,9.943,Low clouds.,9.000000000000002,30.69,92,6
